id,title,body,date_created,date_original,primary_country,countries,themes,formats,sources,month
4031238,"Review of Deyr 2023 Rainfall Performance, Jilal Status, Gu Outlook, and Implications on Livelihoods Over Somalia, Issued: 19 January 2024","**Key Highlights**

Several key findings have been obtained following a review of the 2023 Deyr (October-November-December) seasonal rainfall.

- Heavy cumulative rainfall was observed over the south and central parts of the country with a substantial 1,152 mm being recorded in Baidoa in Bay region representing five times of the station’s Long-Term Mean (LTM). The rainfall was more significant in Berbera in Wooqoyi Galbeed Region where the amount was 26 times the LTM.

- The Deyr rains began in early October over parts of Somaliland and central parts of Puntland spreading southwards to Gedo and Bay-Bakool regions. However, there was a sharp end to the Deyr rains particularly over Puntland and Somaliland with no single rainy day observed in Puntland in December.

- There was more than 30 consecutive dry days in almost all the stations in the country between 1st October and 31st December 2023.

- The observed rainfall amounts, and the length of wet spells particularly over the Juba and Shabelle River basins within the country were 100% in agreement with the forecast. The onset of Deyr rains across the country was also generally in agreement with the forecast with most of the stations realizing onset within a week of the forecast date. 

Coming in the wake of above-normal Gu, and a normal Hagaa rains, the substantial Deyr rainfall is likely to have led to substantial recharge of water sources, replenished water catchment levels, and improved soil moisture conditions hence creating favorable conditions for fodder and grassland regeneration for the livestock, and crop production across the agro-pastoral livelihoods. However, the substantial and consecutive rains over the Juba and Shabelle River basins within the country and in the Ethiopian Highlands were a recipe for massive riverine and flash floods. The longer-than-a-week wet spells favored soil soaking thus permitting rapid run off over urbanized areas and steep-sloped surfaces. By the 26th of November, water levels at 6 out of the 7 river gauging stations along the two rivers were at bankful. The resultant floods led to substantial damage to earlier-grown croplands, livestock fodder and pasturelands, buildings, and civil infrastructure rendering roads impassable and cutting off access in to and out of towns and other human settlements with devastating implications. The ensuing population displacement triggered other social challenges including unavailability of shelter, food, and clean water for use, increase in water borne diseases, and family disconnection among others.

The infrastructural interventions together with timely and accurate early warning information proved valuable in saving lives and livelihoods through evacuation to previously identified higher grounds and provision of humanitarian assistance.  

Therefore, while the Deyr rain season generally led to improved food security situation across the country, and that the dry spells in between the season favored farmland practices like weeding, the more than a month-long dry spell poses a serious threat to the survival of crops and water retention in both open, shallow and groundwater sources.  

The El Niño phenomena is expected to continue beyond Deyr 2023 with a marked weakening from April onwards. This is likely to therefore lead to above normal Gu rains in the first part of the season (i.e., March and early April) with expected flash and riverine flood risks. The forecast further projects a sharp end to the rains (i.e., drier May and June) posing agro-pastoral livelihood risks.  

This bulletin presents both qualitative and quantitative review of the temporal and spatial variation of the observed rains, and verification of the forecast Deyr rainfall amount and anomaly, length of wet and dry spells, and onset dates. It also reviews the experienced (Deyr), current (Jilal) and projected (Gu) weather impacts on livelihoods over Somalia.",2024-01-20T12:17:05+00:00,2024-01-19T00:00:00+00:00,Somalia,Somalia,"Agriculture, Water Sanitation Hygiene",News and Press Release,FAO,2024-01
4028455,"Rapid Multi-sectoral Needs Assessment of populations affected by Deyr flooding - Marka District, Somalia December 2023","• In the surveyed sites, majority identified shelter as priority need for flood-affected men, women, and children. In addition, in-kind assistance (NFIs) and multipurpose cash transfers were as reported for women and men while children identified healthcare services.

• Tent was also reported as an urgent non-food item (NFI) needed in 27 out of 36 sites.

• Local market and work for food was reported as the primary source of food in 28 out of 36 sites each although there was a considerable number of sites, 24 out of 36, that reported distance to the local market could last between 1-3 hours after flooding.

• Additionally, there have been intermittent shortages of food items at nearby markets, along with significant price hikes for staple food commodities.

• 31 out of 36 sites reported that the most common type of latrine in the flood affected communities are pit latrine without slab/open pit.

• Due to the damage caused by the flooding, health facilities have been heavily affected, leading to an increased demand for health services in 25 out of 36 sites. Limited medical services further exacerbate the situation.

**Overview**

Heavy rains in Marka district in
October, November & December
caused significant flooding in several
parts of Marka town and the
surrounding areas, in the Southwest
state of Somalia. The rains mark the
beginning of the Deyr (October to
December) rainy season in the
country, expected to have abovenormal rains and flooding due to the
influence of the El Niño conditions.

According to SoDMA, at least 2.48
million people have been affected
with 1.1 million displaced and 118
killed in all affected districts.
([UNOCHA](https://reports.unocha.org/en/country/somalia/)) Humanitarian partners
have stepped up to meet increased
needs despite logistical, access and
funding challenges, reaching at least
836,000 people with assistance
since October. ([UNOCHA](https://reports.unocha.org/en/country/somalia/)) The
majority of the displaced people have
moved to higher ground, closer to
their settlements.",2024-01-09T13:11:29+00:00,2024-01-09T00:00:00+00:00,Somalia,Somalia,"Education, Food and Nutrition, Gender, Health, Protection and Human Rights, Shelter and Non-Food Items, Water Sanitation Hygiene",Assessment,iMMAP Inc.,2024-01
4029742,"Somalia Health Cluster Partners Operational Presence Map, December 2023",,2024-01-15T11:30:20+00:00,2024-01-15T00:00:00+00:00,Somalia,Somalia,"Coordination, Health",Map,"Health Cluster, WHO",2024-01
4036178,DTM Somalia: Cross Border Movements (November 2023),"**Highlights**

A total of 16,614 movements were observed in November 2023, representing a 37% decrease compared to
October 2023 when 26,352 movements were observed during this period.

If compared with October 2023, Doolow (-60%) , Dhobley (-41%), Harirad (-26%), Bossaso (-4%),
Cabudwaaq (-4%) and Lowyacado (-3%) FMPs recorded a decrease in movements while Buuhoodle (27%)
FMP recorded an increase in movements.

Cabudwaaq (25%), Dhobley (23%) and Doolow (17%) FMPs recorded the highest numbers of incoming
flows, while Doolow (40%), Bossaso (39%) and Buuhoodle (7%) recorded the highest numbers of outgoing
flows",2024-02-07T13:55:03+00:00,2024-02-07T00:00:00+00:00,Somalia,"Djibouti, Egypt, Ethiopia, Kenya, Saudi Arabia, Somalia, Sudan, Uganda, United Republic of Tanzania, World, Yemen",Protection and Human Rights,Infographic,IOM,2024-02
4039443,La situación en Somalia - Informe del Secretario General (S/2024/129),"**I. Introducción**

1\. Este informe, que se presenta de conformidad con el párrafo 14 de la resolución 2705 (2023) del Consejo de Seguridad y con la resolución 2710 (2023), contiene información actualizada sobre la aplicación de esas resoluciones, incluidos los mandatos de la Misión de Asistencia de las Naciones Unidas en Somalia (UNSOM), en particular los avances alcanzados respecto de los índices de referencia identificados en el examen estratégico, y sobre el mandato de la Oficina de Apoyo de las Naciones Unidas en Somalia (UNSOS). El informe abarca los acontecimientos más importantes ocurridos desde el 6 de octubre de 2023 hasta el 24 de enero de 2024.

**II. Panorama político, económico y de la seguridad**

**A. Acontecimientos políticos**

2/. Una vez concluida la reunión del Consejo Consultivo Nacional el 27 de mayo de 2023, en el período que abarca este informe los dirigentes políticos de Somalia siguieron debatiendo los resultados obtenidos. El 3 de noviembre, la Comisión Independiente de Revisión y Aplicación de la Constitución y el Comité Conjunto de Supervisión del Parlamento Federal celebraron una reunión conjunta para analizar las disposiciones técnicas del acuerdo del Consejo Consultivo Nacional y examinar las propuestas de modificación de los cuatro primeros capítulos de la Constitución Provisional de la República Federal de Somalia. El 19 de octubre, los dirigentes de la oposición, entre ellos el ex-Presidente de Somalia, Sheikh Sharif Ahmed, expresaron preocupación por las propuestas del Consejo Consultivo Nacional de cambiar la forma de gobierno a un sistema presidencial y adoptar un sistema bipartidista, de la que se hicieron eco otros dirigentes de la oposición. El Presidente, Hassan Sheikh Mohamud, se reunió en dos oportunidades con los principales dirigentes de la oposición, los días 21 y 25 de diciembre, para escuchar su opinión sobre el proceso de reforma constitucional y el modelo electoral.

3\. El 25 de noviembre, el Parlamento Federal volvió a reunirse para celebrar su cuarta sesión, durante la cual el Presidente Mohamud destacó la determinación del Gobierno de suspender las medidas de control de armamento que seguían vigentes y dar por terminado el programa de alivio de la deuda antes de finales de diciembre de 2023. También comunicó que la Comunidad de África Oriental había aceptado a Somalia el 24 de noviembre y describió los progresos realizados en la ofensiva contra Al-Shabaab. El Presidente Mohamud reafirmó su compromiso de mejorar las relaciones con los estados miembros federados y subrayó la necesidad de ultimar el proceso de reforma constitucional.

4\. El 29 de diciembre, el Gobierno Federal de Somalia y “Somalilandia” concluyeron dos días de reuniones en Djibouti, tras las cuales anunciaron que reanudarían el diálogo entre las dos partes y que se formaría un comité técnico para supervisar las conversaciones. El 1 de enero, Etiopía y “Somalilandia” anunciaron su intención de negociar un memorando de entendimiento de colaboración y cooperación. El Gobierno Federal de Somalia denunció que el acuerdo infringía su soberanía y, el 2 de enero, el Parlamento Federal aprobó una ley que lo anulaba, que el Presidente Mohamud promulgó el 5 de enero. El 3 de enero, el Consejo Consultivo Nacional celebró una reunión a la que asistieron los dirigentes de todos los estados miembros federados, excepto Puntlandia, en la que el Consejo Consultivo Nacional también declaró que el memorando de entendimiento era “nulo de pleno derecho”.

5\. En Puntlandia, a raíz de desacuerdos internos sobre el modelo y el calendario de las próximas elecciones para la Asamblea del Estado y las elecciones presidenciales, el Presidente de Puntlandia, Said Abdullahi Deni, decretó el 7 de diciembre que las elecciones para la Asamblea del Estado se celebrarían el 8 de enero de 2024 siguiendo el modelo de distribución del poder basado en clanes y que los 66miembros recién elegidos de la asamblea elegirían al Presidente y al Vicepresidente. El 12 de diciembre, el Presidente Deni nombró a los miembros del comité de selección y averiguación de antecedentes, que publicaron una lista de los 66 nuevos miembros de la asamblea de Puntlandia el 1 de enero de 2024. Los parlamentarios asumieron el cargo el mismo día. Como en la asamblea anterior, solo se seleccionó a una mujer.

6\. El 8 de enero, los 66 parlamentarios de Puntlandia reeligieron a Deni como sexto Presidente de Puntlandia, e Ilyaas Osman Lugatoor fue elegido Vicepresidente. En Garoowe, la situación de la seguridad se mantuvo en calma y el Presidente Deni se comunicó con los candidatos presidenciales y los dirigentes tradicionales en los días posteriores a su reelección para fomentar la conciliación política. Estuvieron presentes en la ceremonia de asunción presidencial de Deni, que tuvo lugar el 25 de enero, el Presidente Mohamud, los presidentes de los estados, con la excepción del de Yubalandia, Ahmed Mohamed Islam “Madobe”, funcionarios públicos importantes y otros dignatarios.

7\. El 19 de octubre, el Ministerio del Interior, Asuntos Federales y Reconciliación del Gobierno Federal de Somalia difundió un comunicado en el que señalaba que “el Gobierno Federal reitera su apoyo a las resoluciones alcanzadas por los dirigentes tradicionales en la reunión que celebraron en Laascaanood el 6 de febrero de 2023” y que el Gobierno Federal “también acoge con satisfacción la administración provisional establecida por la población local y se compromete a trabajar con ella”. En la región de Sool, entre el 8 y el 23 de noviembre, siguieron registrándose hechos violentos esporádicos en Buq-Dharkayn entre las milicias de los clanes Habar-Jeclo (Isaaq) y Dhulbahante. El 28 de noviembre, los dirigentes del subclan Habar-Jeclo (Isaaq) difundieron un comunicado en el que reiteraban su apoyo a la independencia de “Somalilandia” y su compromiso de defender su territorio, aunque subrayaban que no tenían intención de invadir el territorio de Dhulbahante. El 2 de diciembre, los dirigentes tradicionales de Dhulbahante acusaron recibo del comunicado de Habar- Jeclo y recalcaron su deseo de coexistir en paz.

8\. El 6 de octubre, los dirigentes de la oposición del Estado Sudoccidental se reunieron con el Presidente Mohamud para presentar una petición de que se aplicara el Acuerdo de Baidoa, al que habían llegado en febrero de 2023 la administración del Estado Sudoccidental y los grupos de la oposición, con el apoyo del Gobierno Federal, respecto de que se celebraran elecciones para la asamblea regional a finales de 2023 y elecciones presidenciales regionales en enero de 2024. El 14 de octubre, la oposición del Estado Sudoccidental difundió una declaración en la que pedía que las elecciones en el Estado se celebraran en enero de 2024, de conformidad con las disposiciones del acuerdo.

9\. En el período que abarca el informe, mejoró la relación entre la administración de Yubalandia y la región de Gedo: la administración controla todos los centros distritales de la región, excepto Garbahaarrey, donde persisten las quejas de la comunidad. Las autoridades de Garbahaarrey siguieron oponiéndose a las propuestas de la administración de Yubalandia de celebrar una conferencia de reconciliación inclusiva en Garbahaarrey. El 17 de noviembre, algunas personas respetadas de la comunidad y grupos de mujeres de Garbahaarrey apoyaron que el antiguo Comisionado Distrital de Garbahaarrey, Hassan Elmi, fuera el comisionado distrital de Garbahaarrey, con lo que rechazaron a los funcionarios nombrados por la administración de Yubalandia en la región de Gedo.",2024-02-19T20:01:51+00:00,2024-02-02T00:00:00+00:00,Somalia,Somalia,"Coordination, Education, Food and Nutrition, Gender, Health, Logistics and Telecommunications, Mine Action, Protection and Human Rights, Safety and Security, Water Sanitation Hygiene",UN Document,UN SC,2024-02
4037424,Cross-border household multisector survey in Somalia and Kenya (December 2023),"**Introduction**

This report aims to provide a holistic picture of a people somehow connected because of the human displacement that occurred in and continues to affect Somalia. It reports the multifaceted conditions of families based on a multi-sector household survey conducted along a route of climate-forced migration and returns crossing on the Somali-Kenyan border. 

Three communities were analysed:

1.  ***Dadaab/Garissa:*** Dadaab Refugees camp (located in Kenya, close to the Somali border, hosting mostly Somali national refugees)
2.  ***Dhobley/Afmadow:*** Town and the closest villages (located in Somalia, close to the Kenyan border, where many returnees previously located in Dadaab/Garissa relocated)
3.  ***Kismayo/Jamaame:*** In particular on the outskirt of the city along the estuary of the Juba river, in an area where many IDPs live along with returnees from Dadaab/Garissa

**Objectives**

-   **To assess the conditions** of all communities in the five counties mentioned above, to improve targeting and tailoring, and to orient AVSI’s response towards entire communities (not just direct beneficiaries) 
-   **To gain a holistic, multi-sectoral understanding** of the communities in a wide number of fields: 

-   Human development: Livelihood, Resilience, Food Security, Health, Hygiene, Education, Protection, and Gender.
    
-    Economy: Agriculture, Livestock Farming, Markets, Assets.
    
-    Peace and Governance: Natural Resources, Safety, Migration, Community Participation and Local Governance, and Humanitarian Aid.
    

-   **To encourage a more nexus/resilience-oriented mindset:** Reviewing not only the needs but also opportunities to strengthen, potential community-led initiatives (identification of advanced market participants, aid groups, local leaderships, etc.) 
-   **To nourish genuine accountability:** Surveys are validated through one-day meetings with local representatives as means to promote an evidence-based dialogue with the community, leading to genuine accountability and co-design.
    

**Main Findings**

**Livelihood:**

-   Approximately a quarter of households depend on agriculture, primarily for self-consumption, with only a small percentage engaging in selling agricultural products.
-   Drought and livestock loss significantly contributed to livelihood deterioration, affecting nearly half of the households.
-   Adolescent and child involvement in caring for family members is common as part of livelihood support.

**Food Security:**

-   Most adults and children consume meals above the minimum recommended, but a significant portion of families faces moderate to severe hunger.
-   Nearly half of the families have an ""acceptable"" Food Consumption Score, with Kismayo/Jamaame showing a higher prevalence of poor scores.
-   Sugar, cereals, and dairy products are staple foods, with food scarcity peaks during January and August.

**Agriculture:**

-   Around a third of households engage in land cultivation, primarily maize and beans farming.
-   Challenges include inadequate rainfall, high seed costs, and pest/disease issues.
-   Limited use of quality seeds despite awareness, and reliance on rain for irrigation in a quarter of cases.

**Livestock:**

-   Nearly a third of household’s rear animals, mainly for self-consumption, facing challenges such as conflicts over water sources and insufficient grazing pastures.
-   A significant portion of livestock deaths occurred, predominantly among sheep and goats.
-   Transportation limitations hinder selling livestock outside the community.

**Education:**

-   A large percentage of household heads lack literacy, though school enrollment rates for children are relatively high, with irregular attendance due to financial constraints and teacher shortages.
-   Despite challenges, there is strong support for equal education opportunities for both genders and persons with disabilities.

**Health/Hygiene:**

-   Health and hygiene challenges persist, with many households lacking literacy and facing irregular school attendance due to financial constraints.
-   Access to functioning schools is relatively good, but teacher shortages remain a concern.

**Protection:**

-   Similar challenges exist regarding literacy and school attendance irregularities, with notable support for equal education opportunities for all demographics.",2024-02-12T15:14:08+00:00,2024-02-02T00:00:00+00:00,Somalia,"Kenya, Somalia","Agriculture, Education, Food and Nutrition, Health, Peacekeeping and Peacebuilding, Protection and Human Rights, Recovery and Reconstruction, Shelter and Non-Food Items, Water Sanitation Hygiene",Assessment,AVSI,2024-02
4033968,"Somalia: Health SCENARIO BRIEF - Nutrition at Scale In Somalia, 2022","Following several years of implementing a new, simplified malnutrition treatment approach in Somalia, the International Rescue Committee’s (IRC) Somalia country team intended to expand the program to new parts of the country. However, the team wanted to better understand the cost implications of expanding this approach, in order to maximize value-for-money. The IRC Best Use of Resources (BUR) team developed a scenario model to help answer key questions.",2024-01-30T00:00:00+00:00,2024-01-30T00:00:00+00:00,Somalia,Somalia,"Health, Protection and Human Rights",Evaluation and Lessons Learned,IRC,2024-01
4031281,"Somalia: Accountability to Affected Populations (AAP) - Multi-sector Needs Assessment (MSNA) Key Findings, December 2023","**KEY MESSAGES**

• Approximately half of the assessed households reportedly received assistance, with no major difference between population groups. Those who did receive assistance were largely satisfied with the assistance received.

• Household priorities focused on essentials, with 67% identifying food as their top need, followed by drinking water, shelter, and healthcare.

• The main barrier to receiving humanitarian aid, reported by assessed households, was the lack of vital information on aid delivery schedules, dates, and entitlements.

• More than half (57%) of households demonstrated a clear understanding of how to ask questions, or make suggestions, or complaints regarding humanitarian aid or concerning the behavior/misconduct of aid workers.",2024-01-21T09:27:36+00:00,2024-01-21T00:00:00+00:00,Somalia,Somalia,"Coordination, Food and Nutrition, Health, Shelter and Non-Food Items, Water Sanitation Hygiene",Assessment,REACH,2024-01
4031733,"Somalia Health Cluster: Cluster Coordination Performance Monitoring (CCPM), January 2024 [Presentation]","*[Excerpt]*

What is the CCPM?

• A self-assessment of cluster performance against:

– 6 core cluster functions

– Accountability to Affected populations

• A country led process, supported by Global Clusters and OCHA

• The CCPM can be applied by both clusters and sectors",2024-01-23T06:43:18+00:00,2024-01-23T00:00:00+00:00,Somalia,Somalia,"Coordination, Health",Other,"Health Cluster, WHO",2024-01
4030726,UN-contracted plane carrying humanitarian supplies crashes in South West State,"**Mogadishu** – A United Nations-contracted cargo plane today crashed while landing on an air-strip in El-Barde in Somalia’s South West State.

The aircraft was transporting humanitarian supplies for the World Food Programme when it veered off the runway. Initial reports indicate there was one fatality and two people injured. 

The United Nations in Somalia expresses its condolence to the family and colleagues of the victim, and wishes a speedy recovery for the injured.

The United Nations is working with the contracted airline company and federal and South West State authorities to investigate the incident.",2024-01-18T12:27:02+00:00,2024-01-18T00:00:00+00:00,Somalia,Somalia,Peacekeeping and Peacebuilding,News and Press Release,UNSOM,2024-01
4040922,Violence must end after rape of 13-year-old girl in displacement camp in Somalia,"**GAROWE, Somalia, 23 February 2024** — Save the Children is calling for increased protection of girls in Somalia after a 13-year-old girl was raped by a group of armed men outside her home last Sunday, 18 February. The child was pulled from her home and attacked by multiple men, according to reports by the local community and media.

The child rights agency is calling for a full and transparent investigation of the attack, and calling on the government of Puntland and Somalia to urgently take measures to prevent sexual violence, protect survivors, and prosecute perpetrators in line with national and international human rights obligations.

Save the Children's teams in Puntland have received increasing anecdotal reports of sexual abuse and rape against teenage girls in recent months, with survivors afraid of making official reports to authorities for fear of retaliation and stigma.

Somalia has some of the [highest rates of violence against women and girls](https://pubmed.ncbi.nlm.nih.gov/37637858/) in the world, with few laws to protect women and girls from sexual and domestic violence or available shelters where they can seek refuge from their aggressors.

Earlier this month, the deaths of three women in one week, all allegedly murdered by their husbands, caused outrage in Somalia and sparked days of protests over the country's track record on protecting women and girls.[[1]](https://www.savethechildren.net/news/violence-must-end-after-rape-13-year-old-girl-displacement-camp-somalia-save-children#_ftn1) In 2021, the United Nations Assistance Mission in Somalia (UNSOM) documented an alarming 80% increase in sexual violence in Somalia primarily attributed to armed men.

Save the Children's Acting Country Director for Somalia, Mohamed Abdiladif said:

*""The persistent sexual violence against Somalia's most vulnerable women and children is deplorable and a grave violation of human rights. The traumatic rape of this young, displaced girl is unfortunately indicative of a wider trend that we at Save the Children are witnessing through our work across communities in Somalia. Gender-based violence continues to be pervasive, particularly affecting displaced, rural and minority women and girls who face added risks amidst conflict and insecurity.*

*""We urge the Puntland Government of Somalia to strengthen legal protections for children, including the enforcement of a sexual offences bill. Every child, no matter where they live, deserves to live a safe, happy and healthy life, free from violence.""*

*""Save the Children reiterates our commitment to protecting Somalia's most vulnerable people. We stand ready to support national and local partners in strengthening prevention and response efforts surrounding conflict-related sexual violence. No child should have to endure such unspeakable brutality.*

Save the Children has worked in Somalia for over 70 years, since 1951, and is running child protection programs in the camps for displaced people providing specialised psychological care for sexual assault survivors through mental health and psychosocial support, hospital and specialist referrals, and hosting awareness-raising activities about children's rights and abuse.

ENDS

For further enquiries please contact:

-   Delfhin Mugo <Delfhin.mugo@savethechildren.org>
-   Daphnee Cook <Daphnee.cook@savethechildren.org>

Our media out of hours (BST) contact is <media@savethechildren.org.uk> / +44(0)7831 650409

Please also check our Twitter account @Save_GlobalNews for news alerts, quotes, statements and location Vlogs.

[[1]](https://www.savethechildren.net/news/violence-must-end-after-rape-13-year-old-girl-displacement-camp-somalia-save-children#_ftnref1) <https://news.un.org/en/story/2021/08/1097142>",2024-02-23T15:57:25+00:00,2024-02-23T00:00:00+00:00,Somalia,Somalia,Protection and Human Rights,News and Press Release,Save the Children,2024-02
4097305,Interoperable Aggregated CFM Model in Somalia - Community Engagement and Accountability Taskforce (CEA TF) [Presentation],"**Key features**

- Developed by building on existing and proposed CFMs through technical standards and structured referral linkages, even involving the clusters, and enabling the production of common analysis for decision making.
- The response-wide aggregator system is much broader than any CFM or feedback channel. So, all the CFMs like central call-center, Zite Manager platform, Talk to Loop platform and agency level CFMs are integrated under one broader CFM model having one Aggregated Central Repository for Complaints/Feedback.
- Individual CFMs, that are integrated into the common system, should meet agreed standards concerning quality, reliability and inclusivity, or should be on a demonstrated timebound trajectory to do so.",2024-01-16T00:00:00+00:00,2024-01-16T00:00:00+00:00,Somalia,Somalia,,Other,IOM,2024-01
4097333,Somalia: AAP AND CWC Activities CEA TF IOM Introduction [Presentation],"*Excerpt*

**Somalia HIST Overview**

The Humanitarian Information Management Support Team (HIST) :

• Is a need-based IM support  
 • Formed by a group of information management officers who will provide IM support upon request from the iMMAP office in Mogadishu",2024-02-20T00:00:00+00:00,2024-02-20T00:00:00+00:00,Somalia,Somalia,,Other,iMMAP Inc.,2024-02
4027478,Somalia Flooding: South Somalia Affected Region - Bakool (SO25) (30 Dec 2023),"Map atlas of flood extent with population density, showing potentially affected settlements and internally displaced people (IDP) sites. Table shows the % of potentially affected settlements and IDP sites. Flood extent is UNOSAT satellite detected water (5 Nov - 2 Dec 2023).",2024-01-04T00:02:00+00:00,2023-12-30T00:00:00+00:00,Somalia,Somalia,,Map,MapAction,2024-01
4037109,AWD/Cholera Weekly Epidemiological Report EPI Week 3 (15 January – 21 January 2024),"**New cases for epi-week 3**

• 426 new cholera cases were reported from 17 districts.

• 260 (61%) severe cases

• 285 (67) children below 5 years

• 231 (54%) were female

• 6 deaths were reported this week.

• 28 stool samples were tested; 6 samples were positive for V. Cholerae 01 Ogawa by culture.

• While 143 samples were tested using RDT; 54 Samples were possibility for v. cholera 01 Ogawa by RDT 

**Cumulative cases (Since 1 – 3 Weeks in 2024)**

• 1,401 cumulative cases(690; 49% were female)

• 916 (65%) children < 5 years

• 18 cumulative deaths (CFR 1.3%)

• 789 (56%) severe cases

• 38 total confirmed Vibrio cholerae 01 Ogawa by culture.

• 25 El Niño flood-affected districts reporting cases.",2024-01-21T00:00:00+00:00,2024-01-21T00:00:00+00:00,Somalia,Somalia,"Health, Water Sanitation Hygiene",Situation Report,Govt. Somalia,2024-01
4033746,Humanitarian partners seek US$1.6 billion to assist 5.2 million people in Somalia in 2024 [EN/SO],"**Mogadishu, 30 January 2024** – Today, the United Nations in Somalia, humanitarian partners together with the Federal and State Governments released the 2024 Humanitarian Needs and Response Plan (HNRP), which seeks US$1.6 billion to assist 5.2 million people out of 6.9 million who need lifesaving humanitarian and protection assistance in Somalia. 

“In addition to climatic shocks, conflict and insecurity, widespread poverty and disease outbreaks will continue to drive humanitarian needs this year,” said Mr. George Conway, Deputy Special Representative of the UN Secretary-General, Resident and Humanitarian Coordinator for Somalia. “Humanitarian and development partners will strengthen complementarity and work towards collective outcomes that will help reduce needs, risks and vulnerabilities, increase resilience and ensure that future shocks do not lead to catastrophe.” 

In 2023, Somalia was hit by shocks including devastating drought, unprecedented heavy rains and flooding, and new displacement. As a result, millions are continuing to suffer from hunger and malnutrition. While the situation has improved since 2023, 4.3 million people - almost one-fourth of the population – remain acutely food insecure and two in five children under the age of 5 suffer from acute malnutrition. An estimated 3.8 million people are internally displaced, and a cholera outbreak is spreading in several districts.

“More than 80 per cent of the displaced are women and children and face serious protection risks,” said Mr. Mohamud Moalim, Commissioner, Somalia Disaster Management Agency (SODMA). “The Somali Government is concerned about the humanitarian situation that is worsened by climate-induced crises. We are determined to address the underlying causes of Somalia’s crises, improve livelihoods and build long-term durable solutions.” 

In 2024, humanitarian partners will implement a more stringently targeted response, with a focus on assisting populations in most severe need. The response is tailored to ensure realistic planning and strict response boundaries. The funding requirements reflect a 37 per cent reduction from $2.6 billion that was required to meet the needs of 7.6 million people in 2023. 

“I am very appreciative of the Government and humanitarian partners work to support people in need in Somalia,” said Mr. Conway. “Humanitarian partners reached up to 3.8 million people cumulatively in 2023 and are committed to building on these achievements.”

*For further information, please contact:*

SODMA, Mohamud Moalim, Commissioner, commissioner@sodma.gov.so, Tel: + 252 616 450 000

UNOCHA, Crispen Rukasha, Head of Office, rukasha@un.org, Tel: +252 618 960 054",2024-01-30T09:31:43+00:00,2024-01-30T00:00:00+00:00,Somalia,Somalia,"Contributions, Food and Nutrition, Health, Protection and Human Rights",News and Press Release,"Govt. Somalia, OCHA",2024-01
4032504,"Weekly Cholera/AWD Situation Report - Somalia, Epidemiological Week 2 (8-14 January 2024)","**Highlights**

• The current cholera outbreak in Somalia is a continuation of the 2023 cholera outbreak that spread to new districts that were affected by floods in October 2023. 

• Limited access to safe water and proper sanitation among displaced persons is the major driver of the current cholera outbreak. 

• During week 2, 474 new suspected cases with nine associated deaths were reported from 27 flood-affected districts. 

• More than half of the cases reported in the week were from Beletweyne, Buloburte and Jalalasi districts among populations displaced by floods (Table 1). 

• The overall case fatality rate (CFR) of 1.2 % reported from 27 districts is above the emergency threshold of ≥1%. The higher than expected CFR was reported in Beletweyna,bulo Burte, Jalalasi and Burhakaba attributed to low skills for case management among health care workers and high levels of mal nutrition among children aged under 5 years (Table 2) 

• The overall cumulative attack rate is 18 cases per 100,000 with the highest incidence reported in Beletweyne (129 cases per 100000 cases) and Bulo Burte (48 cases per 100,000) (Table 2). 

• Stool samples collected from flood affected districts and analyzed in the National Public Health Laboratory in Mogadishu tested positive for Vibrio Cholerae 0139 Ogawa 

• Surveillance information from the field shows that the cholera outbreak is likely to spread to Bulo- 

• WHO and health partners have scaled up the implementation of cholera response activities in districts affected by floods resulting from the El Nino season since October 2023. 

• There is urgent need for additional operational funds to scale up the implementation ofresponse activitiesto contain the current outbreak.",2024-01-25T07:16:02+00:00,2024-01-25T00:00:00+00:00,Somalia,Somalia,Health,Infographic,WHO,2024-01
4031736,Situation updates for cholera in Somalia: WHO emergencies program (18 January 2024) [Presentation],"*[Excerpt]*

**Current context-impact of floods**

**According to UNOCHA report of 28 –Dec 2023**

- 2.48 million people affected by floods, including 1.2 million displaced, and about 118 deaths 

- Displaced households are gradually returning to their homes owing to prevailing dry conditions • Gradual decrease in river levels over the Juba and Shabelle River catchments 

- Contamination of water sources and destroyed sanitation facilities has led to an increase of Acute watery Diarrhoea (AWD)/cholera affecting mostly Baidoa and Afgoye districts

- In Hirshabelle State, the sanitation situation in Belet Weyneis greatly concerning and poses a risk of AWD/cholera outbreak.",2024-01-23T06:47:22+00:00,2024-01-18T00:00:00+00:00,Somalia,Somalia,Health,Other,"Health Cluster, WHO",2024-01
